Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
1600,0.564787,0.330403,0.572815,0.328006,0.586308,0.32055,0.579696,0.288081,0.58124,0.246138,0.581078,0.367828,0.584913,0.362104,0.590671,0.349193,0.593548,0.302613,0.59955,0.253154,0.53922,0.249089,0.543054,0.23857,0.557517,0.212149,0.570029,0.179852,0.581275,0.178243,0.609165,0.267748,0.611688,0.255866,0.613876,0.222317,0.606274,0.185068,0.590852,0.179807,0.581355,0.13858,0.583959,0.16286,0.587108,0.172955,0.592611,0.179735,0.595624,0.198433,0.595712,0.211661,0.594876,0.222762,0.596128,0.236405,0.592214,0.2452,0.572051,0.16518,0.577843,0.159973,0.570495,0.158824,0.592058,0.15821,0.571376,0.155076,0.595076,0.357026,0.588136,0.356186,0.58385,0.324391,0.587254,0.328461,0.588897,0.365954,0.581836,0.36504,0.570859,0.328591,0.574186,0.332736,0.584812,0.370478,0.577666,0.369521,0.562665,0.329955,0.565948,0.334144,0.606274,0.185068,0.613876,0.222317,0.611688,0.255866,0.570029,0.179852,0.557517,0.212149,0.543054,0.23857,0.59955,0.253154,0.593548,0.302613,0.590671,0.349193,0.584913,0.362104,0.58124,0.246138,0.579696,0.288081,0.586308,0.32055,0.572815,0.328006,
1608.33,0.564699,0.330405,0.572747,0.327993,0.586252,0.320511,0.579781,0.288085,0.581345,0.24622,0.581028,0.367897,0.584868,0.362187,0.590613,0.349295,0.593653,0.302739,0.599724,0.253269,0.539648,0.249595,0.543403,0.239036,0.557703,0.212462,0.570013,0.180052,0.581303,0.178456,0.60856,0.268104,0.611174,0.256231,0.613725,0.222679,0.606309,0.185369,0.590912,0.180041,0.581111,0.138986,0.583908,0.163168,0.587131,0.173184,0.592647,0.179892,0.595694,0.19855,0.595806,0.211765,0.594989,0.22286,0.596246,0.236481,0.592346,0.245291,0.57189,0.165748,0.577658,0.160514,0.570322,0.15935,0.591925,0.158602,0.571273,0.155429,0.595057,0.357126,0.588121,0.356322,0.583846,0.324353,0.587232,0.32842,0.588869,0.366028,0.581811,0.365149,0.570821,0.32858,0.574128,0.332721,0.584771,0.370533,0.577629,0.369612,0.562597,0.329959,0.56586,0.334144,0.606309,0.185369,0.613725,0.222679,0.611174,0.256231,0.570013,0.180052,0.557703,0.212462,0.543403,0.239036,0.599724,0.253269,0.593653,0.302739,0.590613,0.349295,0.584868,0.362187,0.581345,0.24622,0.579781,0.288085,0.586252,0.320511,0.572747,0.327993,
1616.67,0.564613,0.330392,0.572682,0.327984,0.586207,0.320503,0.579832,0.288164,0.581463,0.246379,0.580945,0.367897,0.584811,0.362247,0.590572,0.349439,0.593757,0.302904,0.599944,0.253436,0.540077,0.250119,0.543717,0.239501,0.557868,0.212792,0.57,0.180277,0.581269,0.178745,0.607962,0.268493,0.610666,0.256624,0.613625,0.223075,0.606282,0.18574,0.590907,0.18035,0.580915,0.139401,0.583826,0.163518,0.587093,0.173478,0.592623,0.180119,0.595711,0.198733,0.595857,0.211933,0.595072,0.223022,0.596358,0.236607,0.592496,0.245442,0.57172,0.166281,0.577478,0.161034,0.570151,0.159846,0.59179,0.159029,0.571158,0.155793,0.59506,0.357287,0.588135,0.356531,0.583839,0.32435,0.587204,0.328414,0.588829,0.366083,0.581782,0.365254,0.570779,0.328573,0.574064,0.332711,0.584695,0.370518,0.577564,0.369647,0.562529,0.329948,0.565769,0.33413,0.606282,0.18574,0.613625,0.223075,0.610666,0.256624,0.57,0.180277,0.557868,0.212792,0.543717,0.239501,0.599944,0.253436,0.593757,0.302904,0.590572,0.349439,0.584811,0.362247,0.581463,0.246379,0.579832,0.288164,0.586207,0.320503,0.572682,0.327984,
1625,0.564506,0.330383,0.572602,0.327981,0.586149,0.320478,0.579912,0.288187,0.58156,0.246485,0.580858,0.367926,0.584758,0.362305,0.590547,0.349537,0.593914,0.303035,0.600144,0.25355,0.540461,0.250649,0.544018,0.239984,0.558033,0.213144,0.569961,0.180524,0.581203,0.179064,0.607379,0.268879,0.610183,0.257026,0.613493,0.223478,0.606244,0.186104,0.590868,0.180687,0.580747,0.139807,0.583716,0.16388,0.587012,0.173789,0.592577,0.180333,0.595761,0.198865,0.595954,0.212044,0.5952,0.223126,0.59648,0.236695,0.592636,0.245545,0.571535,0.166778,0.577294,0.161528,0.569972,0.160308,0.591648,0.159467,0.571028,0.156144,0.595084,0.357389,0.588172,0.356672,0.583845,0.324327,0.587182,0.328389,0.588794,0.366133,0.581762,0.365344,0.570738,0.328571,0.573993,0.332706,0.584614,0.370532,0.577499,0.369702,0.562446,0.329942,0.565654,0.334121,0.606244,0.186104,0.613493,0.223478,0.610183,0.257026,0.569961,0.180524,0.558033,0.213144,0.544018,0.239984,0.600144,0.25355,0.593914,0.303035,0.590547,0.349537,0.584758,0.362305,0.58156,0.246485,0.579912,0.288187,0.586149,0.320478,0.572602,0.327981,
1633.33,0.5644,0.330362,0.572525,0.327969,0.586102,0.320473,0.579954,0.288254,0.581606,0.24664,0.580771,0.367937,0.5847,0.362375,0.590519,0.349685,0.594079,0.303218,0.600275,0.25371,0.540811,0.251145,0.544326,0.240444,0.558205,0.213477,0.56986,0.180763,0.581184,0.179324,0.606812,0.269278,0.609699,0.257442,0.613353,0.223897,0.606239,0.186466,0.590893,0.180967,0.58053,0.140268,0.583651,0.164236,0.586997,0.174066,0.592555,0.180542,0.595749,0.199037,0.595961,0.212203,0.595229,0.22328,0.596527,0.236823,0.59271,0.245693,0.571394,0.167387,0.577133,0.162118,0.569817,0.160873,0.591527,0.159922,0.570915,0.156533,0.595081,0.357557,0.588178,0.356871,0.583851,0.324328,0.587156,0.328388,0.588745,0.366204,0.581722,0.365447,0.570695,0.328563,0.573917,0.332696,0.58453,0.370534,0.577425,0.369737,0.562365,0.329923,0.565539,0.334098,0.606239,0.186466,0.613353,0.223897,0.609699,0.257442,0.56986,0.180763,0.558205,0.213477,0.544326,0.240444,0.600275,0.25371,0.594079,0.303218,0.590519,0.349685,0.5847,0.362375,0.581606,0.24664,0.579954,0.288254,0.586102,0.320473,0.572525,0.327969,
1641.67,0.564301,0.330355,0.572451,0.327959,0.586048,0.320452,0.579942,0.288352,0.581736,0.246813,0.580699,0.367971,0.58465,0.362447,0.590502,0.34981,0.594144,0.303373,0.6005,0.253862,0.541155,0.251675,0.544578,0.240926,0.558368,0.213845,0.56977,0.181047,0.581129,0.179645,0.606249,0.269686,0.60923,0.257865,0.613246,0.224329,0.60619,0.18686,0.590857,0.181311,0.580365,0.140723,0.583553,0.164621,0.586929,0.174391,0.592519,0.180781,0.595786,0.199209,0.596041,0.212356,0.595344,0.223428,0.59666,0.236955,0.592873,0.245846,0.571255,0.167949,0.576991,0.162673,0.569669,0.161397,0.591413,0.160395,0.570786,0.156922,0.595068,0.357699,0.588169,0.357022,0.583851,0.324311,0.58713,0.328368,0.588695,0.366282,0.581677,0.365534,0.570653,0.328555,0.573847,0.332684,0.584456,0.370569,0.577356,0.369781,0.56229,0.32992,0.565435,0.334091,0.60619,0.18686,0.613246,0.224329,0.60923,0.257865,0.56977,0.181047,0.558368,0.213845,0.544578,0.240926,0.6005,0.253862,0.594144,0.303373,0.590502,0.34981,0.58465,0.362447,0.581736,0.246813,0.579942,0.288352,0.586048,0.320452,0.572451,0.327959,
1650,0.564198,0.330371,0.572373,0.327963,0.585989,0.32043,0.579941,0.288444,0.58176,0.246948,0.580574,0.368002,0.584566,0.362525,0.590439,0.349948,0.594324,0.30356,0.600636,0.254023,0.541512,0.252183,0.544808,0.241377,0.558501,0.214184,0.569681,0.181322,0.581081,0.179962,0.605709,0.270122,0.608763,0.25831,0.613108,0.224785,0.606156,0.187265,0.590853,0.181642,0.580152,0.141194,0.58346,0.16501,0.586878,0.174712,0.592472,0.18102,0.595782,0.199389,0.596067,0.212518,0.595391,0.22358,0.596705,0.237077,0.592941,0.245985,0.571113,0.168544,0.576835,0.16325,0.56951,0.161956,0.591287,0.160862,0.570648,0.157339,0.595081,0.357836,0.588202,0.357227,0.583854,0.32428,0.587105,0.328341,0.58864,0.366342,0.581643,0.365663,0.570612,0.328553,0.573777,0.332686,0.584341,0.370573,0.577264,0.369855,0.562212,0.329932,0.565328,0.334106,0.606156,0.187265,0.613108,0.224785,0.608763,0.25831,0.569681,0.181322,0.558501,0.214184,0.544808,0.241377,0.600636,0.254023,0.594324,0.30356,0.590439,0.349948,0.584566,0.362525,0.58176,0.246948,0.579941,0.288444,0.585989,0.32043,0.572373,0.327963,
1658.33,0.564079,0.330367,0.572287,0.327985,0.585939,0.320465,0.5799,0.288587,0.58187,0.247209,0.580485,0.368051,0.584508,0.362614,0.590416,0.35009,0.594302,0.303704,0.600881,0.254194,0.541855,0.252688,0.545027,0.241826,0.558614,0.214524,0.569599,0.181607,0.581033,0.180306,0.605197,0.270605,0.608311,0.258791,0.612967,0.225277,0.606134,0.187704,0.590854,0.182007,0.579936,0.141703,0.583374,0.165434,0.586834,0.175065,0.592422,0.181288,0.59576,0.199595,0.59608,0.212706,0.595448,0.223765,0.596799,0.237249,0.59309,0.246187,0.570988,0.169179,0.576693,0.163866,0.569362,0.162557,0.591171,0.161359,0.570511,0.157799,0.595085,0.357988,0.588217,0.357406,0.583866,0.324322,0.587077,0.328382,0.588592,0.366428,0.581606,0.365777,0.570566,0.328578,0.573689,0.332709,0.584254,0.370614,0.577189,0.369925,0.562121,0.329931,0.565193,0.334102,0.606134,0.187704,0.612967,0.225277,0.608311,0.258791,0.569599,0.181607,0.558614,0.214524,0.545027,0.241826,0.600881,0.254194,0.594302,0.303704,0.590416,0.35009,0.584508,0.362614,0.58187,0.247209,0.5799,0.288587,0.585939,0.320465,0.572287,0.327985,
1666.67,0.563971,0.330385,0.572207,0.328006,0.585885,0.320484,0.579821,0.288745,0.581974,0.247411,0.580363,0.368071,0.584433,0.362677,0.590417,0.350213,0.594441,0.303854,0.601085,0.254332,0.542137,0.253175,0.54523,0.242274,0.558737,0.214869,0.569456,0.181902,0.580943,0.180659,0.60468,0.271086,0.607887,0.259285,0.612813,0.225779,0.606088,0.188151,0.59082,0.182382,0.579739,0.14219,0.583265,0.165853,0.586753,0.175421,0.592327,0.181552,0.595699,0.199783,0.59606,0.212869,0.595473,0.223921,0.596874,0.237377,0.593218,0.246344,0.57086,0.169776,0.576556,0.164448,0.569213,0.163122,0.591054,0.161845,0.570359,0.15824,0.595074,0.358136,0.588215,0.357544,0.58387,0.324344,0.587049,0.328402,0.588507,0.366506,0.581532,0.365846,0.570522,0.328601,0.573611,0.332731,0.584124,0.370643,0.57707,0.369944,0.56204,0.32995,0.565076,0.33412,0.606088,0.188151,0.612813,0.225779,0.607887,0.259285,0.569456,0.181902,0.558737,0.214869,0.54523,0.242274,0.601085,0.254332,0.594441,0.303854,0.590417,0.350213,0.584433,0.362677,0.581974,0.247411,0.579821,0.288745,0.585885,0.320484,0.572207,0.328006,
1675,0.563865,0.330388,0.572122,0.327992,0.585804,0.320428,0.579693,0.288899,0.58201,0.247567,0.580242,0.368069,0.584353,0.362734,0.590411,0.350353,0.594517,0.30404,0.60122,0.254507,0.542373,0.253647,0.545411,0.242717,0.558853,0.215222,0.569372,0.182209,0.580854,0.181039,0.604171,0.271568,0.607445,0.259779,0.612672,0.226285,0.606028,0.188607,0.590772,0.182777,0.579534,0.142687,0.583141,0.166288,0.586658,0.175798,0.592243,0.181836,0.595678,0.199988,0.596076,0.21305,0.595517,0.22409,0.596923,0.237515,0.593291,0.2465,0.570728,0.170377,0.576416,0.165034,0.569057,0.163695,0.590929,0.162339,0.57019,0.158699,0.595051,0.358306,0.588201,0.35771,0.583855,0.324289,0.587013,0.328343,0.588417,0.36658,0.581452,0.365914,0.570473,0.328588,0.57354,0.332713,0.583993,0.37065,0.576949,0.369946,0.561958,0.329956,0.564971,0.334121,0.606028,0.188607,0.612672,0.226285,0.607445,0.259779,0.569372,0.182209,0.558853,0.215222,0.545411,0.242717,0.60122,0.254507,0.594517,0.30404,0.590411,0.350353,0.584353,0.362734,0.58201,0.247567,0.579693,0.288899,0.585804,0.320428,0.572122,0.327992,
1683.33,0.563755,0.330373,0.572044,0.327984,0.585751,0.320412,0.579511,0.289079,0.582149,0.24778,0.580133,0.368081,0.584276,0.362796,0.590388,0.350485,0.594639,0.30421,0.601412,0.254672,0.542591,0.254097,0.545588,0.243147,0.558934,0.215553,0.569247,0.182491,0.580769,0.181361,0.603722,0.272069,0.607022,0.260274,0.612455,0.226784,0.605935,0.189044,0.590723,0.183118,0.579313,0.143208,0.583023,0.166701,0.586573,0.176132,0.592163,0.182091,0.595631,0.200188,0.596069,0.213231,0.595554,0.224265,0.597022,0.237665,0.593434,0.246676,0.570621,0.171028,0.576294,0.165666,0.568914,0.164308,0.590814,0.162841,0.570016,0.159153,0.595017,0.358463,0.588173,0.357864,0.583876,0.324287,0.586995,0.328333,0.588333,0.366653,0.581374,0.365986,0.570441,0.328589,0.573467,0.332704,0.583877,0.370667,0.576841,0.369962,0.56188,0.329948,0.564851,0.334103,0.605935,0.189044,0.612455,0.226784,0.607022,0.260274,0.569247,0.182491,0.558934,0.215553,0.545588,0.243147,0.601412,0.254672,0.594639,0.30421,0.590388,0.350485,0.584276,0.362796,0.582149,0.24778,0.579511,0.289079,0.585751,0.320412,0.572044,0.327984,
1691.67,0.563646,0.330385,0.571958,0.327969,0.585668,0.320353,0.579261,0.28928,0.582228,0.247956,0.580009,0.368083,0.584199,0.362848,0.590387,0.35061,0.594637,0.30436,0.60162,0.254836,0.542752,0.254553,0.545718,0.243587,0.55902,0.215923,0.569191,0.182824,0.580638,0.181802,0.603264,0.272589,0.606598,0.260796,0.612258,0.227311,0.605864,0.189511,0.590657,0.183544,0.57911,0.143747,0.58287,0.167179,0.586432,0.176549,0.592026,0.182399,0.595587,0.200401,0.596087,0.213416,0.595618,0.224437,0.597104,0.2378,0.593557,0.246835,0.570495,0.171665,0.576163,0.166289,0.568758,0.164917,0.590687,0.163377,0.569819,0.159653,0.595013,0.358611,0.588182,0.358015,0.583868,0.324227,0.586962,0.32827,0.588251,0.366716,0.581306,0.366052,0.570396,0.328574,0.573395,0.332686,0.583745,0.370673,0.576723,0.369971,0.5618,0.329961,0.564743,0.334113,0.605864,0.189511,0.612258,0.227311,0.606598,0.260796,0.569191,0.182824,0.55902,0.215923,0.545718,0.243587,0.60162,0.254836,0.594637,0.30436,0.590387,0.35061,0.584199,0.362848,0.582228,0.247956,0.579261,0.28928,0.585668,0.320353,0.571958,0.327969,
1700,0.563537,0.33039,0.571874,0.327962,0.585594,0.320316,0.578975,0.289473,0.582289,0.248139,0.579909,0.368075,0.584133,0.362892,0.590382,0.350735,0.594719,0.304538,0.60176,0.255001,0.542901,0.254962,0.545845,0.243984,0.559075,0.216239,0.569096,0.183105,0.580524,0.182182,0.602818,0.273141,0.606188,0.261356,0.612025,0.227871,0.605767,0.189999,0.590579,0.183952,0.578899,0.144288,0.582732,0.167637,0.586319,0.176938,0.591917,0.182697,0.595517,0.20062,0.596052,0.213606,0.59562,0.224614,0.597144,0.237939,0.593637,0.246998,0.570376,0.172316,0.576036,0.166924,0.568608,0.165537,0.590564,0.163906,0.569632,0.160142,0.59499,0.358764,0.588165,0.358164,0.58387,0.324204,0.586935,0.328235,0.588174,0.366775,0.581236,0.366106,0.570356,0.328576,0.573324,0.332676,0.583637,0.370672,0.576623,0.369966,0.561723,0.329975,0.564633,0.334114,0.605767,0.189999,0.612025,0.227871,0.606188,0.261356,0.569096,0.183105,0.559075,0.216239,0.545845,0.243984,0.60176,0.255001,0.594719,0.304538,0.590382,0.350735,0.584133,0.362892,0.582289,0.248139,0.578975,0.289473,0.585594,0.320316,0.571874,0.327962,
1708.33,0.563439,0.330424,0.571799,0.32796,0.585516,0.320254,0.578625,0.289665,0.58239,0.248317,0.579812,0.368077,0.584062,0.362939,0.590362,0.350855,0.594795,0.304699,0.601945,0.255166,0.543017,0.255389,0.545937,0.244397,0.559107,0.216581,0.569028,0.183431,0.580413,0.182582,0.602379,0.273678,0.605781,0.261892,0.611781,0.228408,0.605664,0.190465,0.590524,0.184336,0.578652,0.144871,0.582581,0.168111,0.586196,0.177327,0.591802,0.182983,0.595483,0.200825,0.596077,0.213786,0.595689,0.224783,0.59724,0.238081,0.593764,0.24716,0.570266,0.173023,0.57591,0.167609,0.568453,0.166212,0.590433,0.164456,0.569421,0.160666,0.594952,0.358908,0.588133,0.358303,0.583878,0.324143,0.586917,0.328168,0.588092,0.366835,0.58116,0.366162,0.570328,0.328575,0.573268,0.332669,0.583532,0.370681,0.576524,0.36997,0.561657,0.330013,0.564539,0.334146,0.605664,0.190465,0.611781,0.228408,0.605781,0.261892,0.569028,0.183431,0.559107,0.216581,0.545937,0.244397,0.601945,0.255166,0.594795,0.304699,0.590362,0.350855,0.584062,0.362939,0.58239,0.248317,0.578625,0.289665,0.585516,0.320254,0.571799,0.32796,
1716.67,0.563333,0.33054,0.571695,0.328011,0.585374,0.320196,0.578374,0.289915,0.582448,0.248486,0.579717,0.368055,0.584003,0.36297,0.590367,0.350966,0.594816,0.304859,0.602086,0.255325,0.543091,0.255812,0.546021,0.244813,0.55912,0.216941,0.568955,0.18376,0.580261,0.183053,0.601964,0.2743,0.605383,0.2625,0.611516,0.229013,0.605551,0.190999,0.590405,0.184825,0.578434,0.145463,0.582398,0.168639,0.58603,0.177792,0.591661,0.183324,0.59544,0.201042,0.596088,0.213966,0.595739,0.224947,0.597302,0.238221,0.593851,0.247316,0.570154,0.17371,0.575793,0.168278,0.568298,0.166876,0.590302,0.165031,0.569188,0.161229,0.594944,0.359044,0.588133,0.358438,0.583809,0.324075,0.58685,0.328094,0.588025,0.366878,0.581103,0.366204,0.570257,0.328622,0.573199,0.332709,0.583429,0.370664,0.576431,0.369953,0.56157,0.330131,0.564452,0.334258,0.605551,0.190999,0.611516,0.229013,0.605383,0.2625,0.568955,0.18376,0.55912,0.216941,0.546021,0.244813,0.602086,0.255325,0.594816,0.304859,0.590367,0.350966,0.584003,0.36297,0.582448,0.248486,0.578374,0.289915,0.585374,0.320196,0.571695,0.328011,
1725,0.563206,0.330653,0.571584,0.328072,0.58524,0.320164,0.578037,0.29014,0.582536,0.248691,0.579654,0.368009,0.58396,0.362979,0.590365,0.35106,0.594911,0.305019,0.602266,0.255479,0.543192,0.256189,0.546078,0.245177,0.559078,0.217239,0.56888,0.184034,0.580141,0.183413,0.601544,0.274854,0.604996,0.263065,0.611179,0.229562,0.605439,0.191444,0.590328,0.185188,0.578132,0.146086,0.582229,0.169112,0.585902,0.178162,0.591539,0.183599,0.595367,0.201249,0.596061,0.214148,0.595758,0.225119,0.597365,0.238363,0.593961,0.247484,0.570053,0.174476,0.575665,0.169014,0.568135,0.167609,0.590155,0.165589,0.568943,0.161784,0.594927,0.359162,0.58812,0.358559,0.583775,0.324041,0.586798,0.32805,0.587975,0.366898,0.581056,0.366228,0.570198,0.328685,0.573119,0.332762,0.583361,0.370621,0.576367,0.369914,0.561475,0.330249,0.564336,0.334366,0.605439,0.191444,0.611179,0.229562,0.604996,0.263065,0.56888,0.184034,0.559078,0.217239,0.546078,0.245177,0.602266,0.255479,0.594911,0.305019,0.590365,0.35106,0.58396,0.362979,0.582536,0.248691,0.578037,0.29014,0.58524,0.320164,0.571584,0.328072,
1733.33,0.563087,0.330758,0.571476,0.328108,0.585095,0.320086,0.577615,0.290316,0.582621,0.248808,0.579567,0.367981,0.583912,0.362997,0.590394,0.351153,0.594957,0.305152,0.602361,0.255611,0.543249,0.256563,0.546105,0.245535,0.559046,0.217549,0.568828,0.18434,0.580063,0.183839,0.601092,0.275484,0.604606,0.263708,0.610936,0.230202,0.605331,0.192015,0.590248,0.185671,0.577853,0.146732,0.58207,0.169652,0.585803,0.178615,0.591493,0.18391,0.595418,0.201421,0.596152,0.214279,0.595873,0.225233,0.597469,0.238483,0.594056,0.247607,0.569924,0.175235,0.575516,0.169748,0.567961,0.168344,0.590003,0.166188,0.568722,0.162386,0.594921,0.359286,0.58812,0.358659,0.58373,0.323955,0.586741,0.327956,0.587907,0.366937,0.580996,0.366243,0.570138,0.328717,0.573047,0.332787,0.583261,0.370609,0.576274,0.369878,0.561386,0.330356,0.564233,0.334466,0.605331,0.192015,0.610936,0.230202,0.604606,0.263708,0.568828,0.18434,0.559046,0.217549,0.546105,0.245535,0.602361,0.255611,0.594957,0.305152,0.590394,0.351153,0.583912,0.362997,0.582621,0.248808,0.577615,0.290316,0.585095,0.320086,0.571476,0.328108,
1741.67,0.562977,0.330932,0.571354,0.328186,0.584901,0.320011,0.57719,0.29057,0.582748,0.248957,0.579538,0.367968,0.583895,0.363018,0.59041,0.351233,0.594968,0.305299,0.602567,0.255762,0.543237,0.256958,0.546103,0.245929,0.559028,0.217908,0.56874,0.18471,0.579945,0.184279,0.600679,0.2761,0.604226,0.264324,0.610604,0.230805,0.605184,0.192534,0.590181,0.186085,0.577542,0.147413,0.581888,0.170186,0.585663,0.179043,0.59137,0.184221,0.595396,0.201634,0.596198,0.214458,0.595966,0.225395,0.597589,0.238606,0.594207,0.247748,0.569782,0.176037,0.575349,0.170527,0.567769,0.169117,0.589827,0.166807,0.568475,0.162992,0.594914,0.359386,0.588115,0.358751,0.583614,0.323869,0.586645,0.327857,0.58788,0.36697,0.58097,0.366268,0.570046,0.328793,0.572975,0.33285,0.583225,0.370602,0.57624,0.369864,0.561289,0.330536,0.564156,0.334633,0.605184,0.192534,0.610604,0.230805,0.604226,0.264324,0.56874,0.18471,0.559028,0.217908,0.546103,0.245929,0.602567,0.255762,0.594968,0.305299,0.59041,0.351233,0.583895,0.363018,0.582748,0.248957,0.57719,0.29057,0.584901,0.320011,0.571354,0.328186,
1750,0.562802,0.331086,0.571186,0.32826,0.584684,0.319952,0.5767,0.290723,0.582838,0.249065,0.579521,0.367933,0.58389,0.363022,0.590438,0.351299,0.59504,0.305426,0.60269,0.255883,0.543264,0.257288,0.546113,0.246253,0.558953,0.21818,0.568646,0.184988,0.579887,0.184606,0.600241,0.276705,0.603841,0.264936,0.610288,0.231408,0.605034,0.193059,0.590123,0.18646,0.577158,0.148094,0.581722,0.170677,0.585588,0.179412,0.591339,0.184479,0.59542,0.2018,0.596251,0.214591,0.596045,0.225512,0.59768,0.238705,0.594308,0.247857,0.569631,0.176857,0.575156,0.171315,0.567558,0.169909,0.589631,0.167389,0.568227,0.163591,0.594916,0.359474,0.588117,0.358828,0.583511,0.323798,0.586531,0.327776,0.587862,0.366987,0.580952,0.366273,0.569933,0.328862,0.572851,0.332911,0.583201,0.370576,0.576216,0.369826,0.561147,0.330693,0.564001,0.334781,0.605034,0.193059,0.610288,0.231408,0.603841,0.264936,0.568646,0.184988,0.558953,0.21818,0.546113,0.246253,0.60269,0.255883,0.59504,0.305426,0.590438,0.351299,0.58389,0.363022,0.582838,0.249065,0.5767,0.290723,0.584684,0.319952,0.571186,0.32826,
1758.33,0.562649,0.331272,0.571035,0.328378,0.584493,0.319967,0.576123,0.290916,0.583056,0.249263,0.579525,0.367897,0.583902,0.363001,0.590477,0.351312,0.595183,0.305515,0.60294,0.255969,0.543241,0.257652,0.546072,0.24661,0.558888,0.218494,0.568505,0.185316,0.579723,0.185028,0.599831,0.277334,0.603454,0.265566,0.610023,0.232036,0.604807,0.193631,0.58998,0.186903,0.576849,0.148787,0.581501,0.17122,0.585403,0.179848,0.591188,0.184776,0.59537,0.201964,0.596273,0.214714,0.596135,0.225623,0.597843,0.238813,0.594518,0.247988,0.569417,0.177645,0.574929,0.172098,0.567315,0.170664,0.589409,0.168047,0.567962,0.164173,0.594927,0.359502,0.588127,0.358837,0.583393,0.323796,0.586414,0.327772,0.587862,0.366979,0.580951,0.366246,0.569816,0.328973,0.572733,0.33302,0.583199,0.37055,0.576213,0.369781,0.561014,0.330877,0.563867,0.334964,0.604807,0.193631,0.610023,0.232036,0.603454,0.265566,0.568505,0.185316,0.558888,0.218494,0.546072,0.24661,0.60294,0.255969,0.595183,0.305515,0.590477,0.351312,0.583902,0.363001,0.583056,0.249263,0.576123,0.290916,0.584493,0.319967,0.571035,0.328378,
1766.67,0.562449,0.331444,0.57083,0.328476,0.584231,0.319941,0.57568,0.291094,0.583158,0.249347,0.579514,0.367881,0.583904,0.362999,0.59051,0.351338,0.595243,0.305599,0.603109,0.256054,0.543218,0.258006,0.546014,0.246957,0.558792,0.218804,0.568414,0.185645,0.579604,0.185442,0.599418,0.277965,0.603055,0.266197,0.609726,0.232662,0.604607,0.194193,0.589874,0.187334,0.576441,0.149498,0.581274,0.171765,0.585253,0.180278,0.591088,0.185063,0.595386,0.202116,0.596349,0.214822,0.596249,0.22571,0.597958,0.238882,0.594646,0.248068,0.56917,0.17846,0.574649,0.172894,0.56703,0.171453,0.58914,0.168685,0.567674,0.164794,0.594943,0.359541,0.588145,0.358864,0.583214,0.323775,0.586241,0.327732,0.587855,0.366986,0.580946,0.366241,0.569647,0.329077,0.57257,0.333105,0.583182,0.370541,0.576199,0.36976,0.560832,0.33106,0.563691,0.335128,0.604607,0.194193,0.609726,0.232662,0.603055,0.266197,0.568414,0.185645,0.558792,0.218804,0.546014,0.246957,0.603109,0.256054,0.595243,0.305599,0.59051,0.351338,0.583904,0.362999,0.583158,0.249347,0.57568,0.291094,0.584231,0.319941,0.57083,0.328476,
1775,0.562213,0.331645,0.570588,0.328599,0.583925,0.319931,0.575133,0.291218,0.583333,0.249426,0.579553,0.367845,0.583931,0.362978,0.590534,0.351348,0.595357,0.305699,0.603291,0.256144,0.543173,0.258381,0.54591,0.247315,0.558682,0.219132,0.568321,0.186002,0.579477,0.185868,0.599004,0.278595,0.602654,0.26681,0.609456,0.233281,0.604362,0.194767,0.589752,0.187767,0.576051,0.150241,0.581035,0.172326,0.585082,0.180716,0.590986,0.18535,0.595437,0.202257,0.596475,0.214919,0.596421,0.225789,0.59814,0.238958,0.594826,0.24815,0.568905,0.179294,0.574358,0.173721,0.566736,0.172256,0.588863,0.169367,0.567384,0.165413,0.594943,0.359562,0.588139,0.358873,0.582991,0.323779,0.586028,0.32771,0.587874,0.366974,0.580958,0.366217,0.56944,0.329212,0.572372,0.333215,0.583218,0.370511,0.576228,0.369719,0.560615,0.331276,0.563483,0.33532,0.604362,0.194767,0.609456,0.233281,0.602654,0.26681,0.568321,0.186002,0.558682,0.219132,0.54591,0.247315,0.603291,0.256144,0.595357,0.305699,0.590534,0.351348,0.583931,0.362978,0.583333,0.249426,0.575133,0.291218,0.583925,0.319931,0.570588,0.328599,
