Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
2575,0.585831,0.379233,0.582703,0.386056,0.57715,0.393516,0.588148,0.327879,0.562402,0.335882,0.500356,0.379915,0.504466,0.386505,0.511661,0.393601,0.501107,0.328059,0.528523,0.335298,0.589152,0.331473,0.590115,0.325341,0.586605,0.304121,0.575657,0.264861,0.553536,0.259095,0.502213,0.322942,0.498853,0.317756,0.49893,0.29969,0.515974,0.260565,0.5385,0.2587,0.551328,0.207592,0.547816,0.237466,0.546261,0.250164,0.546309,0.25203,0.546028,0.26632,0.54561,0.28283,0.545349,0.298536,0.545061,0.3204,0.545293,0.330605,0.548458,0.234869,0.54414,0.228633,0.55398,0.229678,0.53457,0.227393,0.563228,0.230437,0.506699,0.40417,0.516055,0.402341,0.58251,0.403935,0.572763,0.40248,0.499827,0.391595,0.508901,0.389897,0.587629,0.390978,0.578176,0.389655,0.495734,0.382986,0.504653,0.381367,0.590673,0.382121,0.581382,0.38088,0.515974,0.260565,0.49893,0.29969,0.498853,0.317756,0.575657,0.264861,0.586605,0.304121,0.590115,0.325341,0.528523,0.335298,0.501107,0.328059,0.511661,0.393601,0.504466,0.386505,0.562402,0.335882,0.588148,0.327879,0.57715,0.393516,0.582703,0.386056,
2583.33,0.585943,0.379245,0.582772,0.386055,0.577153,0.393496,0.588247,0.327872,0.562275,0.336145,0.500348,0.379909,0.504456,0.386504,0.511652,0.393614,0.500919,0.328071,0.528412,0.335574,0.588904,0.331764,0.589893,0.325663,0.58652,0.30452,0.57559,0.265254,0.553476,0.259487,0.50239,0.323121,0.498958,0.317955,0.498788,0.3,0.515941,0.260959,0.538445,0.259097,0.551459,0.208004,0.547827,0.237865,0.546208,0.250561,0.546218,0.252404,0.545882,0.266641,0.545446,0.283141,0.545182,0.298844,0.5449,0.320708,0.54516,0.330887,0.54847,0.235231,0.544181,0.228984,0.554013,0.230071,0.534624,0.22773,0.56326,0.230895,0.50668,0.404177,0.516037,0.402354,0.582488,0.403934,0.57275,0.402443,0.499813,0.391589,0.508887,0.389898,0.587684,0.390994,0.578239,0.389638,0.495724,0.382977,0.504644,0.381365,0.590777,0.382151,0.581493,0.380877,0.515941,0.260959,0.498788,0.3,0.498958,0.317955,0.57559,0.265254,0.58652,0.30452,0.589893,0.325663,0.528412,0.335574,0.500919,0.328071,0.511652,0.393614,0.504456,0.386504,0.562275,0.336145,0.588247,0.327872,0.577153,0.393496,0.582772,0.386055,
2591.67,0.586059,0.379254,0.582846,0.386053,0.577155,0.39348,0.588365,0.327882,0.562136,0.336517,0.500326,0.379927,0.504443,0.386514,0.511649,0.393613,0.500689,0.32809,0.528284,0.335944,0.588655,0.332031,0.589672,0.325984,0.586452,0.304956,0.575508,0.265616,0.553398,0.259877,0.502548,0.323306,0.499073,0.318125,0.498715,0.30026,0.515876,0.261279,0.538372,0.25947,0.551572,0.208377,0.547819,0.238233,0.546145,0.250937,0.546142,0.252792,0.545773,0.26703,0.545317,0.283524,0.545044,0.299221,0.544756,0.321076,0.545023,0.331257,0.548461,0.235535,0.544202,0.229283,0.554026,0.230412,0.53466,0.22803,0.563274,0.231317,0.506687,0.404183,0.516042,0.40235,0.582482,0.403929,0.572753,0.402416,0.499804,0.391605,0.508877,0.389903,0.587753,0.391002,0.578315,0.389626,0.495705,0.383001,0.504623,0.381378,0.59089,0.38217,0.581612,0.380877,0.515876,0.261279,0.498715,0.30026,0.499073,0.318125,0.575508,0.265616,0.586452,0.304956,0.589672,0.325984,0.528284,0.335944,0.500689,0.32809,0.511649,0.393613,0.504443,0.386514,0.562136,0.336517,0.588365,0.327882,0.577155,0.39348,0.582846,0.386053,
2600,0.586174,0.379268,0.582914,0.386058,0.577145,0.393476,0.588419,0.327875,0.561987,0.336807,0.5003,0.379949,0.504423,0.386525,0.511633,0.393608,0.500506,0.328089,0.528146,0.336222,0.58843,0.33231,0.589461,0.3263,0.586389,0.305334,0.575465,0.265955,0.553333,0.260312,0.502699,0.323467,0.499195,0.318307,0.498649,0.300486,0.515821,0.26158,0.538315,0.259866,0.551627,0.208733,0.547809,0.238612,0.546108,0.251343,0.546101,0.253184,0.545702,0.267359,0.545217,0.283838,0.544925,0.299529,0.544623,0.32138,0.544883,0.331548,0.548448,0.235782,0.544205,0.229544,0.554025,0.230696,0.534674,0.22835,0.563273,0.231706,0.50669,0.404188,0.516043,0.40234,0.582461,0.403937,0.572742,0.402399,0.499793,0.391624,0.508865,0.389908,0.587814,0.39102,0.578385,0.389619,0.495684,0.383031,0.504601,0.381395,0.591001,0.382197,0.58173,0.380879,0.515821,0.26158,0.498649,0.300486,0.499195,0.318307,0.575465,0.265955,0.586389,0.305334,0.589461,0.3263,0.528146,0.336222,0.500506,0.328089,0.511633,0.393608,0.504423,0.386525,0.561987,0.336807,0.588419,0.327875,0.577145,0.393476,0.582914,0.386058,
2608.33,0.5863,0.379298,0.582991,0.386062,0.577148,0.393441,0.588533,0.327867,0.561862,0.337114,0.500298,0.379948,0.504415,0.386524,0.511617,0.393619,0.50036,0.328097,0.528035,0.336532,0.588191,0.332536,0.589222,0.32658,0.586239,0.305683,0.575425,0.266227,0.553279,0.260668,0.502824,0.323641,0.499315,0.318499,0.498565,0.300741,0.515781,0.261929,0.538264,0.260239,0.551726,0.209096,0.547806,0.238969,0.546054,0.251704,0.546009,0.253543,0.545564,0.267699,0.545068,0.284172,0.544775,0.299861,0.544474,0.321707,0.544755,0.331862,0.548405,0.236084,0.544195,0.229839,0.554008,0.231031,0.534701,0.228645,0.56328,0.232114,0.506667,0.404193,0.516022,0.402352,0.582436,0.403925,0.572728,0.402351,0.499782,0.39162,0.508855,0.38991,0.587876,0.391044,0.578456,0.389608,0.495681,0.383027,0.504599,0.381396,0.591117,0.382247,0.581855,0.380896,0.515781,0.261929,0.498565,0.300741,0.499315,0.318499,0.575425,0.266227,0.586239,0.305683,0.589222,0.32658,0.528035,0.336532,0.50036,0.328097,0.511617,0.393619,0.504415,0.386524,0.561862,0.337114,0.588533,0.327867,0.577148,0.393441,0.582991,0.386062,
2616.67,0.586419,0.379319,0.583069,0.386075,0.577156,0.393446,0.588645,0.327892,0.561732,0.337385,0.500282,0.379958,0.504402,0.386535,0.511614,0.393642,0.500153,0.328132,0.527917,0.336773,0.587931,0.332755,0.588959,0.326838,0.586048,0.305967,0.575408,0.266454,0.553225,0.261035,0.502979,0.3238,0.499429,0.31868,0.49854,0.300973,0.515738,0.262249,0.538215,0.260584,0.551795,0.20943,0.547797,0.239308,0.546016,0.252056,0.545965,0.253884,0.545495,0.267997,0.544975,0.28446,0.544666,0.300145,0.544346,0.321989,0.544629,0.332127,0.548345,0.236338,0.544165,0.230095,0.553972,0.231318,0.534714,0.228924,0.563275,0.232486,0.506651,0.404211,0.516005,0.402376,0.582431,0.403941,0.572732,0.402341,0.499763,0.391626,0.508835,0.389924,0.587946,0.391068,0.578534,0.389608,0.495662,0.383034,0.50458,0.381411,0.591232,0.382281,0.581977,0.380906,0.515738,0.262249,0.49854,0.300973,0.499429,0.31868,0.575408,0.266454,0.586048,0.305967,0.588959,0.326838,0.527917,0.336773,0.500153,0.328132,0.511614,0.393642,0.504402,0.386535,0.561732,0.337385,0.588645,0.327892,0.577156,0.393446,0.583069,0.386075,
2625,0.586536,0.379338,0.583139,0.386086,0.57714,0.393447,0.588698,0.327903,0.561614,0.337643,0.500262,0.379957,0.504388,0.386537,0.511612,0.393654,0.500027,0.328138,0.527814,0.33703,0.587692,0.332959,0.588707,0.327081,0.585909,0.306296,0.575384,0.266701,0.553188,0.261352,0.503093,0.323959,0.499506,0.318875,0.498535,0.301201,0.51572,0.262536,0.538183,0.260897,0.551847,0.20973,0.547797,0.23961,0.545991,0.252368,0.545908,0.254194,0.545385,0.268288,0.544842,0.284749,0.544524,0.300432,0.544202,0.322274,0.544507,0.332393,0.548291,0.236575,0.544136,0.230335,0.553938,0.231581,0.534726,0.229182,0.563273,0.232812,0.50665,0.404221,0.516002,0.402382,0.582421,0.40395,0.572732,0.402335,0.49975,0.391628,0.508821,0.389921,0.588016,0.391086,0.578613,0.389612,0.495642,0.383034,0.504559,0.381407,0.591347,0.382307,0.5821,0.380919,0.51572,0.262536,0.498535,0.301201,0.499506,0.318875,0.575384,0.266701,0.585909,0.306296,0.588707,0.327081,0.527814,0.33703,0.500027,0.328138,0.511612,0.393654,0.504388,0.386537,0.561614,0.337643,0.588698,0.327903,0.57714,0.393447,0.583139,0.386086,
2633.33,0.586669,0.379361,0.583224,0.386093,0.57715,0.393427,0.588796,0.327912,0.561454,0.337977,0.500254,0.379972,0.50438,0.386547,0.511593,0.393663,0.499886,0.328148,0.527663,0.337345,0.587467,0.33312,0.588458,0.327313,0.585757,0.306578,0.575393,0.266883,0.55315,0.261724,0.503255,0.324112,0.499625,0.319067,0.49848,0.301441,0.515694,0.262853,0.53815,0.261263,0.551855,0.210025,0.547782,0.239932,0.545966,0.252722,0.54585,0.254557,0.545273,0.268628,0.544705,0.285077,0.544373,0.300754,0.544035,0.322587,0.544347,0.332714,0.548205,0.236758,0.544072,0.230536,0.55387,0.231796,0.53471,0.229457,0.563247,0.233129,0.506648,0.404234,0.516001,0.402384,0.582408,0.403949,0.57273,0.402301,0.499748,0.391644,0.50882,0.389926,0.588089,0.39111,0.578694,0.389604,0.495639,0.383056,0.504556,0.381417,0.591473,0.382347,0.582234,0.380928,0.515694,0.262853,0.49848,0.301441,0.499625,0.319067,0.575393,0.266883,0.585757,0.306578,0.588458,0.327313,0.527663,0.337345,0.499886,0.328148,0.511593,0.393663,0.50438,0.386547,0.561454,0.337977,0.588796,0.327912,0.57715,0.393427,0.583224,0.386093,
2641.67,0.586779,0.379382,0.583287,0.386105,0.57713,0.393429,0.58891,0.327945,0.561301,0.338204,0.500244,0.379968,0.504371,0.386548,0.511593,0.393683,0.499761,0.328168,0.527521,0.337593,0.587205,0.333275,0.588215,0.327537,0.585591,0.306844,0.575376,0.267066,0.553104,0.26204,0.503374,0.32428,0.499754,0.319248,0.498501,0.301664,0.515664,0.263137,0.538108,0.26155,0.551859,0.2103,0.547769,0.240217,0.545948,0.25302,0.545797,0.25485,0.545149,0.268895,0.544543,0.285341,0.544198,0.301015,0.543862,0.322848,0.544191,0.332959,0.548103,0.236969,0.543994,0.230754,0.553789,0.232029,0.534692,0.229709,0.563219,0.233421,0.506638,0.404248,0.51599,0.402401,0.582386,0.403961,0.572719,0.402293,0.499735,0.391641,0.508807,0.389926,0.588148,0.391132,0.578763,0.389607,0.495627,0.38305,0.504543,0.381414,0.59158,0.382377,0.582349,0.38094,0.515664,0.263137,0.498501,0.301664,0.499754,0.319248,0.575376,0.267066,0.585591,0.306844,0.588215,0.327537,0.527521,0.337593,0.499761,0.328168,0.511593,0.393683,0.504371,0.386548,0.561301,0.338204,0.58891,0.327945,0.57713,0.393429,0.583287,0.386105,
2650,0.58689,0.379414,0.583352,0.386122,0.577112,0.393428,0.588983,0.327971,0.561168,0.338461,0.500233,0.379995,0.504361,0.386573,0.511592,0.39371,0.499623,0.328196,0.527401,0.337824,0.586944,0.333416,0.58796,0.327758,0.585463,0.30712,0.575369,0.267248,0.553071,0.262341,0.503504,0.324452,0.499897,0.31942,0.4985,0.301893,0.515648,0.263416,0.538078,0.261858,0.551864,0.21056,0.547751,0.240493,0.545919,0.253316,0.545738,0.255147,0.545045,0.269169,0.544422,0.28561,0.544066,0.301283,0.543715,0.323113,0.544057,0.333211,0.548008,0.237147,0.543922,0.230944,0.553714,0.232233,0.534671,0.229946,0.563189,0.2337,0.506624,0.404272,0.515976,0.402433,0.582369,0.40397,0.572714,0.402287,0.49972,0.391662,0.508792,0.389955,0.588212,0.391157,0.578836,0.389618,0.495612,0.383073,0.504529,0.381446,0.591689,0.382418,0.582467,0.380968,0.515648,0.263416,0.4985,0.301893,0.499897,0.31942,0.575369,0.267248,0.585463,0.30712,0.58796,0.327758,0.527401,0.337824,0.499623,0.328196,0.511592,0.39371,0.504361,0.386573,0.561168,0.338461,0.588983,0.327971,0.577112,0.393428,0.583352,0.386122,
2658.33,0.587006,0.379432,0.58342,0.386131,0.577097,0.39343,0.589066,0.327998,0.561015,0.33867,0.500241,0.379998,0.504367,0.386581,0.511596,0.393731,0.499537,0.328208,0.527259,0.337962,0.586701,0.333555,0.587725,0.327972,0.585308,0.307375,0.575362,0.267423,0.553033,0.262655,0.503651,0.324632,0.500047,0.319611,0.498486,0.302088,0.515624,0.263692,0.538044,0.262158,0.551855,0.210807,0.547723,0.240765,0.54589,0.253614,0.545706,0.255427,0.544998,0.269387,0.544351,0.285816,0.54397,0.301486,0.543581,0.323316,0.543913,0.333393,0.547911,0.237295,0.543845,0.231108,0.553634,0.232409,0.534641,0.230177,0.56315,0.233965,0.506621,0.404288,0.515974,0.402454,0.582343,0.403982,0.572699,0.402273,0.499722,0.391667,0.508794,0.389966,0.588272,0.391178,0.578906,0.389614,0.495618,0.383073,0.504536,0.381451,0.591801,0.382449,0.582587,0.380974,0.515624,0.263692,0.498486,0.302088,0.500047,0.319611,0.575362,0.267423,0.585308,0.307375,0.587725,0.327972,0.527259,0.337962,0.499537,0.328208,0.511596,0.393731,0.504367,0.386581,0.561015,0.33867,0.589066,0.327998,0.577097,0.39343,0.58342,0.386131,
2666.67,0.587121,0.379462,0.583486,0.386144,0.577084,0.393423,0.58918,0.328026,0.560846,0.338938,0.500229,0.38001,0.504359,0.386594,0.511603,0.393753,0.499414,0.328232,0.527103,0.338173,0.586465,0.333671,0.587481,0.328181,0.585167,0.307624,0.575384,0.267553,0.553013,0.262987,0.503784,0.324849,0.500204,0.319797,0.498485,0.302323,0.515623,0.263977,0.538028,0.262474,0.551824,0.211046,0.547707,0.241039,0.545885,0.253923,0.545682,0.255737,0.544933,0.269658,0.544256,0.286079,0.54385,0.301745,0.543425,0.323571,0.543753,0.333638,0.54782,0.23742,0.543767,0.231259,0.553555,0.23256,0.534611,0.23042,0.563115,0.234209,0.506613,0.404305,0.515965,0.402479,0.582316,0.403991,0.572684,0.402254,0.499709,0.391676,0.50878,0.389982,0.58833,0.391205,0.578974,0.389615,0.495604,0.383081,0.50452,0.381467,0.591909,0.382493,0.582705,0.380993,0.515623,0.263977,0.498485,0.302323,0.500204,0.319797,0.575384,0.267553,0.585167,0.307624,0.587481,0.328181,0.527103,0.338173,0.499414,0.328232,0.511603,0.393753,0.504359,0.386594,0.560846,0.338938,0.58918,0.328026,0.577084,0.393423,0.583486,0.386144,
2675,0.587228,0.379489,0.583549,0.386156,0.577067,0.393417,0.589258,0.328052,0.56071,0.339194,0.500218,0.380022,0.504353,0.386607,0.511611,0.393769,0.499313,0.328251,0.526977,0.33841,0.586228,0.333808,0.587254,0.328358,0.585026,0.307841,0.575412,0.267709,0.553,0.263306,0.503931,0.325052,0.500362,0.319978,0.498475,0.30253,0.515625,0.264246,0.538021,0.262778,0.551751,0.211263,0.547688,0.241296,0.545892,0.254219,0.545658,0.256037,0.544852,0.269924,0.544142,0.286335,0.543718,0.301996,0.543276,0.323817,0.543615,0.333884,0.547724,0.237524,0.543676,0.231396,0.553465,0.232683,0.534564,0.230664,0.563069,0.234415,0.506606,0.404318,0.515956,0.402501,0.582294,0.403997,0.572673,0.402239,0.499696,0.391685,0.508766,0.39,0.588387,0.391228,0.579041,0.389618,0.49559,0.38309,0.504506,0.381484,0.592014,0.382531,0.582817,0.381012,0.515625,0.264246,0.498475,0.30253,0.500362,0.319978,0.575412,0.267709,0.585026,0.307841,0.587254,0.328358,0.526977,0.33841,0.499313,0.328251,0.511611,0.393769,0.504353,0.386607,0.56071,0.339194,0.589258,0.328052,0.577067,0.393417,0.583549,0.386156,
2683.33,0.587331,0.379523,0.583612,0.386175,0.57706,0.393411,0.589325,0.328069,0.560564,0.339416,0.500222,0.38002,0.504359,0.38661,0.511626,0.393791,0.499232,0.328272,0.526841,0.338603,0.585977,0.333925,0.587035,0.328526,0.58491,0.308049,0.575418,0.267814,0.552975,0.263566,0.504058,0.325251,0.50052,0.320168,0.498518,0.302748,0.515622,0.264472,0.537999,0.26303,0.55171,0.211448,0.547665,0.24151,0.545878,0.254463,0.545619,0.256287,0.544766,0.270152,0.544031,0.286558,0.54359,0.302216,0.543128,0.324033,0.543472,0.334094,0.547622,0.237613,0.543588,0.231507,0.553375,0.232793,0.534524,0.230854,0.563026,0.234602,0.506612,0.404333,0.515962,0.402519,0.582283,0.404003,0.572672,0.402229,0.499699,0.391684,0.508768,0.390002,0.588447,0.391256,0.579108,0.389631,0.495592,0.383086,0.504507,0.381483,0.592114,0.382574,0.582925,0.381041,0.515622,0.264472,0.498518,0.302748,0.50052,0.320168,0.575418,0.267814,0.58491,0.308049,0.587035,0.328526,0.526841,0.338603,0.499232,0.328272,0.511626,0.393791,0.504359,0.38661,0.560564,0.339416,0.589325,0.328069,0.57706,0.393411,0.583612,0.386175,
2691.67,0.587441,0.379469,0.583689,0.386109,0.57709,0.393336,0.589437,0.328012,0.560453,0.339603,0.500226,0.379987,0.504377,0.386577,0.511668,0.393763,0.499141,0.328242,0.526738,0.33877,0.585746,0.333966,0.586834,0.328606,0.584773,0.308177,0.575408,0.26788,0.552931,0.263786,0.504168,0.325415,0.500642,0.32033,0.498514,0.302924,0.515594,0.26467,0.537958,0.263245,0.551632,0.211586,0.547612,0.24168,0.545842,0.254666,0.54557,0.256499,0.544693,0.270346,0.543944,0.286749,0.543493,0.302406,0.543019,0.32422,0.543364,0.334275,0.547485,0.237651,0.543463,0.231569,0.55325,0.232853,0.534451,0.231002,0.56295,0.234741,0.506652,0.404306,0.515999,0.402488,0.582291,0.40394,0.572687,0.402138,0.499716,0.391652,0.508783,0.389967,0.588512,0.391203,0.57918,0.389551,0.495596,0.383054,0.504509,0.381448,0.592216,0.382534,0.583033,0.380974,0.515594,0.26467,0.498514,0.302924,0.500642,0.32033,0.575408,0.26788,0.584773,0.308177,0.586834,0.328606,0.526738,0.33877,0.499141,0.328242,0.511668,0.393763,0.504377,0.386577,0.560453,0.339603,0.589437,0.328012,0.57709,0.393336,0.583689,0.386109,
2700,0.587534,0.379542,0.583729,0.386169,0.577043,0.393387,0.589514,0.3281,0.560242,0.339906,0.50025,0.380025,0.504387,0.386621,0.511666,0.393826,0.499088,0.328286,0.526547,0.339033,0.585562,0.334136,0.586656,0.328797,0.584618,0.308397,0.575434,0.268059,0.552921,0.26413,0.504303,0.325662,0.500806,0.320537,0.498562,0.303179,0.515611,0.264951,0.537954,0.263566,0.551624,0.21185,0.547622,0.24197,0.545858,0.254987,0.545538,0.25683,0.544574,0.270664,0.543775,0.287065,0.543295,0.302719,0.542791,0.324528,0.543153,0.334566,0.547431,0.237811,0.54342,0.231754,0.553205,0.233035,0.534448,0.231272,0.562942,0.235001,0.506624,0.404356,0.515974,0.402561,0.582228,0.404003,0.572638,0.402169,0.499714,0.391685,0.508784,0.390022,0.588543,0.391276,0.579222,0.389594,0.495613,0.383081,0.504529,0.381497,0.592302,0.382623,0.583129,0.381034,0.515611,0.264951,0.498562,0.303179,0.500806,0.320537,0.575434,0.268059,0.584618,0.308397,0.586656,0.328797,0.526547,0.339033,0.499088,0.328286,0.511666,0.393826,0.504387,0.386621,0.560242,0.339906,0.589514,0.3281,0.577043,0.393387,0.583729,0.386169,
2708.33,0.587628,0.379574,0.583785,0.386192,0.577031,0.393406,0.589612,0.328159,0.560117,0.340124,0.500247,0.38003,0.504394,0.386629,0.511693,0.393846,0.498989,0.328319,0.526432,0.339242,0.585409,0.334259,0.586515,0.328945,0.584446,0.308573,0.575418,0.26817,0.552877,0.264387,0.504385,0.325912,0.500917,0.320764,0.498588,0.303395,0.515592,0.265185,0.537915,0.263823,0.551591,0.212002,0.54759,0.242162,0.545823,0.255223,0.545476,0.257079,0.54447,0.270886,0.543653,0.287277,0.543165,0.302924,0.542653,0.324726,0.543027,0.334774,0.547366,0.237823,0.543362,0.231798,0.553146,0.233078,0.534411,0.231429,0.562902,0.235157,0.506645,0.404372,0.515992,0.402576,0.582216,0.404027,0.572636,0.402179,0.499719,0.391692,0.508787,0.390027,0.588597,0.391306,0.579285,0.38961,0.495609,0.383086,0.504523,0.381501,0.592393,0.382662,0.583229,0.38106,0.515592,0.265185,0.498588,0.303395,0.500917,0.320764,0.575418,0.26817,0.584446,0.308573,0.586515,0.328945,0.526432,0.339242,0.498989,0.328319,0.511693,0.393846,0.504394,0.386629,0.560117,0.340124,0.589612,0.328159,0.577031,0.393406,0.583785,0.386192,
2716.67,0.587763,0.379616,0.58388,0.38622,0.577057,0.393415,0.589751,0.328187,0.55997,0.340324,0.500242,0.380058,0.504395,0.386658,0.51171,0.393883,0.498908,0.328343,0.526293,0.339447,0.585262,0.334369,0.586373,0.329087,0.584348,0.308734,0.575435,0.268296,0.552871,0.264616,0.504447,0.32614,0.501029,0.320978,0.498686,0.303571,0.515603,0.265389,0.537911,0.264026,0.551543,0.212168,0.54759,0.24235,0.545844,0.255432,0.545456,0.257296,0.544368,0.271104,0.54351,0.2875,0.543004,0.30315,0.542486,0.324953,0.542875,0.334985,0.547311,0.237937,0.543308,0.231931,0.553094,0.233197,0.534387,0.23162,0.562883,0.235309,0.506649,0.404407,0.515996,0.402616,0.582231,0.404051,0.57266,0.402179,0.499715,0.391719,0.508782,0.39006,0.588684,0.391347,0.579379,0.389628,0.495602,0.383112,0.504515,0.381533,0.592524,0.382717,0.583366,0.381092,0.515603,0.265389,0.498686,0.303571,0.501029,0.320978,0.575435,0.268296,0.584348,0.308734,0.586373,0.329087,0.526293,0.339447,0.498908,0.328343,0.51171,0.393883,0.504395,0.386658,0.55997,0.340324,0.589751,0.328187,0.577057,0.393415,0.58388,0.38622,
2725,0.587809,0.379639,0.583889,0.386227,0.577002,0.393406,0.589799,0.328209,0.559814,0.34052,0.500252,0.380046,0.50441,0.386647,0.511737,0.393881,0.498852,0.328338,0.526157,0.339609,0.585146,0.334437,0.586257,0.329226,0.584221,0.30887,0.575404,0.26839,0.552823,0.264828,0.504447,0.326395,0.501106,0.321194,0.49876,0.303758,0.515581,0.265595,0.537869,0.26423,0.55151,0.21231,0.547558,0.242515,0.545808,0.255628,0.545398,0.257509,0.544271,0.271312,0.543389,0.287703,0.542866,0.303348,0.542327,0.325142,0.542725,0.335167,0.547271,0.237973,0.54327,0.231992,0.553055,0.233257,0.534356,0.231764,0.562846,0.235448,0.506669,0.4044,0.516013,0.402612,0.582174,0.40405,0.572614,0.402164,0.499727,0.391704,0.508792,0.390048,0.58869,0.39136,0.579395,0.389629,0.495611,0.383098,0.504522,0.381521,0.592566,0.382748,0.583417,0.381111,0.515581,0.265595,0.49876,0.303758,0.501106,0.321194,0.575404,0.26839,0.584221,0.30887,0.586257,0.329226,0.526157,0.339609,0.498852,0.328338,0.511737,0.393881,0.50441,0.386647,0.559814,0.34052,0.589799,0.328209,0.577002,0.393406,0.583889,0.386227,
2733.33,0.587895,0.379624,0.583938,0.386199,0.576984,0.393371,0.589867,0.328204,0.559646,0.34074,0.500266,0.380033,0.504428,0.386635,0.511765,0.393881,0.498804,0.328332,0.525998,0.339795,0.585061,0.334458,0.586171,0.329338,0.584109,0.308977,0.575373,0.268486,0.552768,0.265071,0.504472,0.326591,0.501191,0.321382,0.498856,0.30391,0.515541,0.265779,0.537819,0.264456,0.551487,0.212443,0.547526,0.242685,0.545769,0.255842,0.545346,0.257742,0.544188,0.271532,0.543283,0.287922,0.542742,0.303563,0.542179,0.325352,0.542566,0.335372,0.547261,0.237971,0.543257,0.232021,0.553042,0.233285,0.534329,0.231902,0.56282,0.235583,0.506695,0.404398,0.516038,0.402608,0.582157,0.40402,0.572608,0.402122,0.499745,0.391692,0.508809,0.390034,0.588737,0.391338,0.579451,0.389596,0.495625,0.383086,0.504535,0.381507,0.592651,0.382739,0.583509,0.381092,0.515541,0.265779,0.498856,0.30391,0.501191,0.321382,0.575373,0.268486,0.584109,0.308977,0.586171,0.329338,0.525998,0.339795,0.498804,0.328332,0.511765,0.393881,0.504428,0.386635,0.559646,0.34074,0.589867,0.328204,0.576984,0.393371,0.583938,0.386199,
2741.67,0.587936,0.379617,0.583948,0.386181,0.576948,0.393342,0.589912,0.328207,0.559505,0.340936,0.500236,0.379998,0.504407,0.386601,0.511762,0.393851,0.498694,0.328307,0.525871,0.339963,0.584969,0.334447,0.586103,0.329425,0.584044,0.309102,0.575344,0.268604,0.552715,0.265335,0.50449,0.326789,0.501265,0.321534,0.498962,0.304033,0.515481,0.265956,0.537769,0.264724,0.551459,0.212608,0.547492,0.242886,0.545721,0.256087,0.545272,0.257991,0.544076,0.27174,0.543152,0.288122,0.5426,0.303761,0.542022,0.325546,0.542424,0.335558,0.547271,0.237995,0.543258,0.232078,0.553044,0.233338,0.534301,0.232075,0.562795,0.235745,0.506682,0.404365,0.516023,0.402579,0.5821,0.404002,0.572559,0.402077,0.499719,0.391656,0.508781,0.390002,0.588736,0.391332,0.579457,0.389563,0.495593,0.383049,0.504502,0.381475,0.592684,0.382746,0.583549,0.381073,0.515481,0.265956,0.498962,0.304033,0.501265,0.321534,0.575344,0.268604,0.584044,0.309102,0.586103,0.329425,0.525871,0.339963,0.498694,0.328307,0.511762,0.393851,0.504407,0.386601,0.559505,0.340936,0.589912,0.328207,0.576948,0.393342,0.583948,0.386181,
2750,0.588056,0.379753,0.584032,0.386288,0.576971,0.393402,0.590021,0.328256,0.559385,0.341104,0.500287,0.380113,0.504459,0.386704,0.511823,0.393934,0.498669,0.328359,0.525762,0.340124,0.584727,0.334597,0.58589,0.329604,0.583871,0.309229,0.575309,0.268726,0.552665,0.265571,0.504739,0.327129,0.501532,0.321824,0.499247,0.304207,0.515439,0.266147,0.537724,0.264951,0.55144,0.212875,0.547468,0.243137,0.545683,0.256325,0.545214,0.258212,0.54398,0.27193,0.543036,0.288299,0.542474,0.303932,0.541888,0.325712,0.542303,0.335723,0.547301,0.238269,0.543278,0.232351,0.553062,0.233611,0.534291,0.232334,0.562778,0.236003,0.506731,0.404453,0.516073,0.402678,0.582111,0.404085,0.572578,0.402141,0.499767,0.391759,0.50883,0.390114,0.588813,0.391453,0.579541,0.389667,0.495641,0.383163,0.504551,0.381598,0.5928,0.382895,0.583671,0.381205,0.515439,0.266147,0.499247,0.304207,0.501532,0.321824,0.575309,0.268726,0.583871,0.309229,0.58589,0.329604,0.525762,0.340124,0.498669,0.328359,0.511823,0.393934,0.504459,0.386704,0.559385,0.341104,0.590021,0.328256,0.576971,0.393402,0.584032,0.386288,
